"","scenario","year","variable","value","units"
"438","rcp26",2182,"atmos_c",745.983001019092,"Pg C"
"439","rcp26",2183,"atmos_c",745.579850048093,"Pg C"
"440","rcp26",2184,"atmos_c",745.177741778631,"Pg C"
"441","rcp26",2185,"atmos_c",744.777189336369,"Pg C"
"442","rcp26",2186,"atmos_c",744.378838495411,"Pg C"
"443","rcp26",2187,"atmos_c",743.982411276092,"Pg C"
"444","rcp26",2188,"atmos_c",743.587259196166,"Pg C"
"445","rcp26",2189,"atmos_c",743.192814279586,"Pg C"
"446","rcp26",2190,"atmos_c",742.798596223389,"Pg C"
"447","rcp26",2191,"atmos_c",742.404158712644,"Pg C"
"448","rcp26",2192,"atmos_c",742.009103467938,"Pg C"
"449","rcp26",2193,"atmos_c",741.613101621615,"Pg C"
"450","rcp26",2194,"atmos_c",741.216934911272,"Pg C"
"451","rcp26",2195,"atmos_c",740.821824023494,"Pg C"
"452","rcp26",2196,"atmos_c",740.427701763998,"Pg C"
"453","rcp26",2197,"atmos_c",740.033766048771,"Pg C"
"454","rcp26",2198,"atmos_c",739.639210242152,"Pg C"
"455","rcp26",2199,"atmos_c",739.243381549521,"Pg C"
"456","rcp26",2200,"atmos_c",738.845754781208,"Pg C"
"457","rcp26",2201,"atmos_c",738.445888688905,"Pg C"
"458","rcp26",2202,"atmos_c",738.043414947315,"Pg C"
"459","rcp26",2203,"atmos_c",737.638034189668,"Pg C"
"460","rcp26",2204,"atmos_c",737.2295183046,"Pg C"
"461","rcp26",2205,"atmos_c",736.817694376213,"Pg C"
"462","rcp26",2206,"atmos_c",736.402433365408,"Pg C"
"463","rcp26",2207,"atmos_c",735.983639734303,"Pg C"
"464","rcp26",2208,"atmos_c",735.561293305506,"Pg C"
"465","rcp26",2209,"atmos_c",735.135490614009,"Pg C"
"466","rcp26",2210,"atmos_c",734.706356418867,"Pg C"
"467","rcp26",2211,"atmos_c",734.273955167851,"Pg C"
"468","rcp26",2212,"atmos_c",733.838308728803,"Pg C"
"469","rcp26",2213,"atmos_c",733.399412190329,"Pg C"
"470","rcp26",2214,"atmos_c",732.957238728431,"Pg C"
"471","rcp26",2215,"atmos_c",732.511749645347,"Pg C"
"472","rcp26",2216,"atmos_c",732.062902247403,"Pg C"
"473","rcp26",2217,"atmos_c",731.610653545944,"Pg C"
"474","rcp26",2218,"atmos_c",731.154961084399,"Pg C"
"475","rcp26",2219,"atmos_c",730.695784396857,"Pg C"
"476","rcp26",2220,"atmos_c",730.233086854275,"Pg C"
"477","rcp26",2221,"atmos_c",729.766836645942,"Pg C"
"478","rcp26",2222,"atmos_c",729.297006646068,"Pg C"
"479","rcp26",2223,"atmos_c",728.82357407025,"Pg C"
"480","rcp26",2224,"atmos_c",728.346815909674,"Pg C"
"481","rcp26",2225,"atmos_c",727.86700615825,"Pg C"
"482","rcp26",2226,"atmos_c",727.384401749775,"Pg C"
"483","rcp26",2227,"atmos_c",726.899248495372,"Pg C"
"484","rcp26",2228,"atmos_c",726.411781582894,"Pg C"
"485","rcp26",2229,"atmos_c",725.922224555327,"Pg C"
"486","rcp26",2230,"atmos_c",725.430789763673,"Pg C"
"487","rcp26",2231,"atmos_c",724.937679922498,"Pg C"
"488","rcp26",2232,"atmos_c",724.443088924473,"Pg C"
"489","rcp26",2233,"atmos_c",723.947201590382,"Pg C"
"490","rcp26",2234,"atmos_c",723.450193537959,"Pg C"
"491","rcp26",2235,"atmos_c",722.95223182891,"Pg C"
"492","rcp26",2236,"atmos_c",722.453475790575,"Pg C"
"493","rcp26",2237,"atmos_c",721.954077329669,"Pg C"
"494","rcp26",2238,"atmos_c",721.454180925538,"Pg C"
"495","rcp26",2239,"atmos_c",720.953923837774,"Pg C"
"496","rcp26",2240,"atmos_c",720.45343660492,"Pg C"
"497","rcp26",2241,"atmos_c",719.952843473451,"Pg C"
"498","rcp26",2242,"atmos_c",719.452262589061,"Pg C"
"499","rcp26",2243,"atmos_c",718.951806129385,"Pg C"
"500","rcp26",2244,"atmos_c",718.451580562312,"Pg C"
"501","rcp26",2245,"atmos_c",717.951686989261,"Pg C"
"502","rcp26",2246,"atmos_c",717.452221402373,"Pg C"
"503","rcp26",2247,"atmos_c",716.95327485199,"Pg C"
"504","rcp26",2248,"atmos_c",716.454933614166,"Pg C"
"505","rcp26",2249,"atmos_c",715.957279423851,"Pg C"
"506","rcp26",2250,"atmos_c",715.46038970603,"Pg C"
"507","rcp26",2251,"atmos_c",714.964337763427,"Pg C"
"508","rcp26",2252,"atmos_c",714.469192924218,"Pg C"
"509","rcp26",2253,"atmos_c",713.975020709849,"Pg C"
"510","rcp26",2254,"atmos_c",713.481883014044,"Pg C"
"511","rcp26",2255,"atmos_c",712.989838277102,"Pg C"
"512","rcp26",2256,"atmos_c",712.49894162787,"Pg C"
"513","rcp26",2257,"atmos_c",712.009245017662,"Pg C"
"514","rcp26",2258,"atmos_c",711.520797364645,"Pg C"
"515","rcp26",2259,"atmos_c",711.03364469235,"Pg C"
"516","rcp26",2260,"atmos_c",710.547830263955,"Pg C"
"517","rcp26",2261,"atmos_c",710.063394699553,"Pg C"
"518","rcp26",2262,"atmos_c",709.580376087372,"Pg C"
"519","rcp26",2263,"atmos_c",709.098810103311,"Pg C"
"520","rcp26",2264,"atmos_c",708.618730121967,"Pg C"
"521","rcp26",2265,"atmos_c",708.140167319617,"Pg C"
"522","rcp26",2266,"atmos_c",707.663150768776,"Pg C"
"523","rcp26",2267,"atmos_c",707.187707537343,"Pg C"
"524","rcp26",2268,"atmos_c",706.713862780808,"Pg C"
"525","rcp26",2269,"atmos_c",706.241639827703,"Pg C"
"526","rcp26",2270,"atmos_c",705.771060267184,"Pg C"
"527","rcp26",2271,"atmos_c",705.302144027867,"Pg C"
"528","rcp26",2272,"atmos_c",704.834909454315,"Pg C"
"529","rcp26",2273,"atmos_c",704.369373381486,"Pg C"
"530","rcp26",2274,"atmos_c",703.905551203273,"Pg C"
"531","rcp26",2275,"atmos_c",703.443456944247,"Pg C"
"532","rcp26",2276,"atmos_c",702.983103323486,"Pg C"
"533","rcp26",2277,"atmos_c",702.524501816144,"Pg C"
"534","rcp26",2278,"atmos_c",702.067662713174,"Pg C"
"535","rcp26",2279,"atmos_c",701.612595175886,"Pg C"
"536","rcp26",2280,"atmos_c",701.159307294627,"Pg C"
"537","rcp26",2281,"atmos_c",700.707806140122,"Pg C"
"538","rcp26",2282,"atmos_c",700.258097812799,"Pg C"
"539","rcp26",2283,"atmos_c",699.810187490663,"Pg C"
"540","rcp26",2284,"atmos_c",699.364079475149,"Pg C"
"541","rcp26",2285,"atmos_c",698.919777232326,"Pg C"
"542","rcp26",2286,"atmos_c",698.477283439035,"Pg C"
"543","rcp26",2287,"atmos_c",698.036600022248,"Pg C"
"544","rcp26",2288,"atmos_c",697.597728196702,"Pg C"
"545","rcp26",2289,"atmos_c",697.160668501452,"Pg C"
"546","rcp26",2290,"atmos_c",696.725420834974,"Pg C"
"547","rcp26",2291,"atmos_c",696.291984488692,"Pg C"
"548","rcp26",2292,"atmos_c",695.86035817649,"Pg C"
"549","rcp26",2293,"atmos_c",695.430540069652,"Pg C"
"550","rcp26",2294,"atmos_c",695.002527825317,"Pg C"
"551","rcp26",2295,"atmos_c",694.576318613712,"Pg C"
"552","rcp26",2296,"atmos_c",694.151909144728,"Pg C"
"553","rcp26",2297,"atmos_c",693.729295693516,"Pg C"
"554","rcp26",2298,"atmos_c",693.308474124884,"Pg C"
"555","rcp26",2299,"atmos_c",692.889439916553,"Pg C"
"556","rcp26",2300,"atmos_c",692.472188181415,"Pg C"
"557","rcp26",1745,"Tgav",0,"degC"
"558","rcp26",1746,"Tgav",0,"degC"
"559","rcp26",1747,"Tgav",0,"degC"
"560","rcp26",1748,"Tgav",0,"degC"
"561","rcp26",1749,"Tgav",0,"degC"
"562","rcp26",1750,"Tgav",0,"degC"
"563","rcp26",1751,"Tgav",-4.59952708670487e-05,"degC"
"564","rcp26",1752,"Tgav",-0.000127959592221274,"degC"
"565","rcp26",1753,"Tgav",-0.000233204629183156,"degC"
"566","rcp26",1754,"Tgav",-0.000354391005432,"degC"
"567","rcp26",1755,"Tgav",-0.000486982810201536,"degC"
"568","rcp26",1756,"Tgav",-0.000628038850440775,"degC"
"569","rcp26",1757,"Tgav",-0.000775585899449191,"degC"
"570","rcp26",1758,"Tgav",-0.000928278061564244,"degC"
"571","rcp26",1759,"Tgav",-0.00108519891165279,"degC"
"572","rcp26",1760,"Tgav",-0.00124573022665065,"degC"
"573","rcp26",1761,"Tgav",-0.00140945696558063,"degC"
"574","rcp26",1762,"Tgav",-0.00157610249589895,"degC"
"575","rcp26",1763,"Tgav",-0.00174548942574779,"degC"
"576","rcp26",1764,"Tgav",-0.00191751498100623,"degC"
"577","rcp26",1765,"Tgav",-0.00209213075666057,"degC"
"578","rcp26",1766,"Tgav",0.00782240413572692,"degC"
"579","rcp26",1767,"Tgav",0.0262007507806396,"degC"
"580","rcp26",1768,"Tgav",0.0375585373297768,"degC"
"581","rcp26",1769,"Tgav",0.0399173250342339,"degC"
"582","rcp26",1770,"Tgav",0.0411971764200168,"degC"
"583","rcp26",1771,"Tgav",0.0473259282881536,"degC"
"584","rcp26",1772,"Tgav",0.0558599491681844,"degC"
"585","rcp26",1773,"Tgav",0.0639539498193184,"degC"
"586","rcp26",1774,"Tgav",0.0708284584258285,"degC"
"587","rcp26",1775,"Tgav",0.0764611704401906,"degC"
"588","rcp26",1776,"Tgav",0.0812126828802048,"degC"
"589","rcp26",1777,"Tgav",0.0853479051245743,"degC"
"590","rcp26",1778,"Tgav",0.0890306570226924,"degC"
"591","rcp26",1779,"Tgav",0.0923687965447079,"degC"
"592","rcp26",1780,"Tgav",0.0954368526768995,"degC"
"593","rcp26",1781,"Tgav",0.0982885725359493,"degC"
"594","rcp26",1782,"Tgav",0.0990707421906628,"degC"
"595","rcp26",1783,"Tgav",0.0920582322469116,"degC"
"596","rcp26",1784,"Tgav",0.0802131683819766,"degC"
"597","rcp26",1785,"Tgav",0.0763873214256835,"degC"
"598","rcp26",1786,"Tgav",0.0821008178498687,"degC"
"599","rcp26",1787,"Tgav",0.0901527908047545,"degC"
"600","rcp26",1788,"Tgav",0.0967149907591572,"degC"
"601","rcp26",1789,"Tgav",0.0926550324014068,"degC"
"602","rcp26",1790,"Tgav",0.0762093838441768,"degC"
"603","rcp26",1791,"Tgav",0.0664088502010858,"degC"
"604","rcp26",1792,"Tgav",0.0714303348086109,"degC"
"605","rcp26",1793,"Tgav",0.0819661488405515,"degC"
"606","rcp26",1794,"Tgav",0.0907610481630983,"degC"
"607","rcp26",1795,"Tgav",0.0953630320451827,"degC"
"608","rcp26",1796,"Tgav",0.0984333083654914,"degC"
"609","rcp26",1797,"Tgav",0.102992804950645,"degC"
"610","rcp26",1798,"Tgav",0.108510806189899,"degC"
"611","rcp26",1799,"Tgav",0.113513353704748,"degC"
"612","rcp26",1800,"Tgav",0.117668142084831,"degC"
"613","rcp26",1801,"Tgav",0.121219376523082,"degC"
"614","rcp26",1802,"Tgav",0.124359196266775,"degC"
"615","rcp26",1803,"Tgav",0.12720377160232,"degC"
"616","rcp26",1804,"Tgav",0.129827711939892,"degC"
"617","rcp26",1805,"Tgav",0.132280702282057,"degC"
"618","rcp26",1806,"Tgav",0.134598166889283,"degC"
"619","rcp26",1807,"Tgav",0.136806641535994,"degC"
"620","rcp26",1808,"Tgav",0.0965079326595606,"degC"
"621","rcp26",1809,"Tgav",-0.0359071069104875,"degC"
"622","rcp26",1810,"Tgav",-0.177250546933759,"degC"
"623","rcp26",1811,"Tgav",-0.214889010132198,"degC"
"624","rcp26",1812,"Tgav",-0.179282682138679,"degC"
"625","rcp26",1813,"Tgav",-0.135866026020024,"degC"
"626","rcp26",1814,"Tgav",-0.15308488387501,"degC"
"627","rcp26",1815,"Tgav",-0.300936643205068,"degC"
"628","rcp26",1816,"Tgav",-0.46766364982799,"degC"
"629","rcp26",1817,"Tgav",-0.492861129370653,"degC"
"630","rcp26",1818,"Tgav",-0.405575298517417,"degC"
"631","rcp26",1819,"Tgav",-0.299324422515261,"degC"
"632","rcp26",1820,"Tgav",-0.212600267961644,"degC"
"633","rcp26",1821,"Tgav",-0.150158919080431,"degC"
"634","rcp26",1822,"Tgav",-0.104577607223347,"degC"
"635","rcp26",1823,"Tgav",-0.0698771469172394,"degC"
"636","rcp26",1824,"Tgav",-0.042525729140993,"degC"
"637","rcp26",1825,"Tgav",-0.0203603294046317,"degC"
"638","rcp26",1826,"Tgav",-0.00198110501931452,"degC"
"639","rcp26",1827,"Tgav",0.0135572163118811,"degC"
"640","rcp26",1828,"Tgav",0.0265360599305321,"degC"
"641","rcp26",1829,"Tgav",0.0348389417499009,"degC"
"642","rcp26",1830,"Tgav",0.0238013249576825,"degC"
"643","rcp26",1831,"Tgav",-0.0171485447404247,"degC"
"644","rcp26",1832,"Tgav",-0.0564474307160031,"degC"
"645","rcp26",1833,"Tgav",-0.0584200321172871,"degC"
"646","rcp26",1834,"Tgav",-0.0708429019154269,"degC"
"647","rcp26",1835,"Tgav",-0.138019474274291,"degC"
"648","rcp26",1836,"Tgav",-0.189929788855149,"degC"
"649","rcp26",1837,"Tgav",-0.175300499798061,"degC"
"650","rcp26",1838,"Tgav",-0.126445010116075,"degC"
"651","rcp26",1839,"Tgav",-0.0780491432462573,"degC"
"652","rcp26",1840,"Tgav",-0.0430803959958429,"degC"
"653","rcp26",1841,"Tgav",-0.0180155068278735,"degC"
"654","rcp26",1842,"Tgav",0.00234091121963067,"degC"
"655","rcp26",1843,"Tgav",0.0168015153461624,"degC"
"656","rcp26",1844,"Tgav",0.027492160569616,"degC"
"657","rcp26",1845,"Tgav",0.0393744569472079,"degC"
"658","rcp26",1846,"Tgav",0.0524779913862092,"degC"
"659","rcp26",1847,"Tgav",0.0648230462788523,"degC"
"660","rcp26",1848,"Tgav",0.07566736636823,"degC"
"661","rcp26",1849,"Tgav",0.0835695118141206,"degC"
"662","rcp26",1850,"Tgav",0.0884929871772187,"degC"
"663","rcp26",1851,"Tgav",0.0933304874030215,"degC"
"664","rcp26",1852,"Tgav",0.0995401703573671,"degC"
"665","rcp26",1853,"Tgav",0.10667081242849,"degC"
"666","rcp26",1854,"Tgav",0.113812865566868,"degC"
"667","rcp26",1855,"Tgav",0.10884683394841,"degC"
"668","rcp26",1856,"Tgav",0.065384382577509,"degC"
"669","rcp26",1857,"Tgav",0.00852689541118376,"degC"
"670","rcp26",1858,"Tgav",-0.00707707758829242,"degC"
"671","rcp26",1859,"Tgav",0.0128018535551884,"degC"
"672","rcp26",1860,"Tgav",0.039543356811397,"degC"
"673","rcp26",1861,"Tgav",0.0578543717243306,"degC"
"674","rcp26",1862,"Tgav",0.0633260573616083,"degC"
"675","rcp26",1863,"Tgav",0.0678313638614857,"degC"
"676","rcp26",1864,"Tgav",0.079002213802281,"degC"
"677","rcp26",1865,"Tgav",0.0924655168062593,"degC"
"678","rcp26",1866,"Tgav",0.104796587976804,"degC"
"679","rcp26",1867,"Tgav",0.115265046385671,"degC"
"680","rcp26",1868,"Tgav",0.123744849922971,"degC"
"681","rcp26",1869,"Tgav",0.129891604263056,"degC"
"682","rcp26",1870,"Tgav",0.13462242929537,"degC"
"683","rcp26",1871,"Tgav",0.138725023635202,"degC"
"684","rcp26",1872,"Tgav",0.141315014020137,"degC"
"685","rcp26",1873,"Tgav",0.142614043904773,"degC"
"686","rcp26",1874,"Tgav",0.144892937643605,"degC"
"687","rcp26",1875,"Tgav",0.146778854812573,"degC"
"688","rcp26",1876,"Tgav",0.145250886815165,"degC"
"689","rcp26",1877,"Tgav",0.144113234413383,"degC"
"690","rcp26",1878,"Tgav",0.146791248720869,"degC"
"691","rcp26",1879,"Tgav",0.151609271927222,"degC"
"692","rcp26",1880,"Tgav",0.15714204330199,"degC"
"693","rcp26",1881,"Tgav",0.162502203928868,"degC"
"694","rcp26",1882,"Tgav",0.157472957542252,"degC"
"695","rcp26",1883,"Tgav",0.0743861667536451,"degC"
"696","rcp26",1884,"Tgav",-0.0576373350435741,"degC"
"697","rcp26",1885,"Tgav",-0.108069307206586,"degC"
"698","rcp26",1886,"Tgav",-0.0966289875211604,"degC"
"699","rcp26",1887,"Tgav",-0.0763971397280603,"degC"
"700","rcp26",1888,"Tgav",-0.0546138665493351,"degC"
"701","rcp26",1889,"Tgav",-0.0455984477847043,"degC"
"702","rcp26",1890,"Tgav",-0.0455298302856278,"degC"
"703","rcp26",1891,"Tgav",-0.0404870501522719,"degC"
"704","rcp26",1892,"Tgav",-0.0214272371813061,"degC"
"705","rcp26",1893,"Tgav",0.00643599797856371,"degC"
"706","rcp26",1894,"Tgav",0.0371493222053073,"degC"
"707","rcp26",1895,"Tgav",0.0598621521350386,"degC"
"708","rcp26",1896,"Tgav",0.0642093242340311,"degC"
"709","rcp26",1897,"Tgav",0.0599208707988688,"degC"
"710","rcp26",1898,"Tgav",0.0661396883480092,"degC"
"711","rcp26",1899,"Tgav",0.0823772997203375,"degC"
"712","rcp26",1900,"Tgav",0.100226435647442,"degC"
"713","rcp26",1901,"Tgav",0.113112398751952,"degC"
"714","rcp26",1902,"Tgav",0.0841122575608089,"degC"
"715","rcp26",1903,"Tgav",0.0253629632133981,"degC"
"716","rcp26",1904,"Tgav",0.00555620753939179,"degC"
"717","rcp26",1905,"Tgav",0.0254076517852985,"degC"
"718","rcp26",1906,"Tgav",0.0504052688177579,"degC"
"719","rcp26",1907,"Tgav",0.0660209708165894,"degC"
"720","rcp26",1908,"Tgav",0.0777435215247145,"degC"
"721","rcp26",1909,"Tgav",0.0923997041422061,"degC"
"722","rcp26",1910,"Tgav",0.107190207707643,"degC"
"723","rcp26",1911,"Tgav",0.11990609242447,"degC"
"724","rcp26",1912,"Tgav",0.109426920258806,"degC"
"725","rcp26",1913,"Tgav",0.0915106011703407,"degC"
"726","rcp26",1914,"Tgav",0.0974712385559558,"degC"
"727","rcp26",1915,"Tgav",0.113939684998287,"degC"
"728","rcp26",1916,"Tgav",0.12967411618716,"degC"
"729","rcp26",1917,"Tgav",0.142738013762083,"degC"
"730","rcp26",1918,"Tgav",0.153865796380235,"degC"
"731","rcp26",1919,"Tgav",0.162661391594193,"degC"
"732","rcp26",1920,"Tgav",0.163023231371202,"degC"
"733","rcp26",1921,"Tgav",0.161865837773234,"degC"
"734","rcp26",1922,"Tgav",0.168954712168418,"degC"
"735","rcp26",1923,"Tgav",0.177216315323526,"degC"
"736","rcp26",1924,"Tgav",0.182566674974584,"degC"
"737","rcp26",1925,"Tgav",0.186766547071355,"degC"
"738","rcp26",1926,"Tgav",0.191036396968426,"degC"
"739","rcp26",1927,"Tgav",0.194547592835936,"degC"
"740","rcp26",1928,"Tgav",0.193317786689843,"degC"
"741","rcp26",1929,"Tgav",0.188179404882362,"degC"
"742","rcp26",1930,"Tgav",0.186766344820628,"degC"
"743","rcp26",1931,"Tgav",0.188684810004892,"degC"
"744","rcp26",1932,"Tgav",0.187873560190698,"degC"
"745","rcp26",1933,"Tgav",0.187876218860753,"degC"
"746","rcp26",1934,"Tgav",0.191435022952256,"degC"
"747","rcp26",1935,"Tgav",0.195127586841323,"degC"
"748","rcp26",1936,"Tgav",0.198974344627214,"degC"
"749","rcp26",1937,"Tgav",0.202017046758749,"degC"
"750","rcp26",1938,"Tgav",0.203169235357457,"degC"
"751","rcp26",1939,"Tgav",0.204290281887948,"degC"
"752","rcp26",1940,"Tgav",0.207217473243204,"degC"
"753","rcp26",1941,"Tgav",0.210980016623253,"degC"
"754","rcp26",1942,"Tgav",0.212612299338472,"degC"
"755","rcp26",1943,"Tgav",0.213869316424947,"degC"
"756","rcp26",1944,"Tgav",0.217534538911585,"degC"
"757","rcp26",1945,"Tgav",0.222145673111546,"degC"
"758","rcp26",1946,"Tgav",0.22691984543199,"degC"
"759","rcp26",1947,"Tgav",0.230484591315424,"degC"
"760","rcp26",1948,"Tgav",0.233734981435153,"degC"
"761","rcp26",1949,"Tgav",0.236499106033694,"degC"
"762","rcp26",1950,"Tgav",0.239311256103007,"degC"
"763","rcp26",1951,"Tgav",0.241336001940097,"degC"
"764","rcp26",1952,"Tgav",0.242103873800199,"degC"
"765","rcp26",1953,"Tgav",0.241864691200603,"degC"
"766","rcp26",1954,"Tgav",0.242182084994636,"degC"
"767","rcp26",1955,"Tgav",0.244593585103373,"degC"
"768","rcp26",1956,"Tgav",0.247944513208979,"degC"
"769","rcp26",1957,"Tgav",0.25186909652057,"degC"
"770","rcp26",1958,"Tgav",0.255926039643982,"degC"
"771","rcp26",1959,"Tgav",0.259408560436669,"degC"
"772","rcp26",1960,"Tgav",0.256344313378145,"degC"
"773","rcp26",1961,"Tgav",0.246520107244645,"degC"
"774","rcp26",1962,"Tgav",0.233183791734303,"degC"
"775","rcp26",1963,"Tgav",0.182199932328149,"degC"
"776","rcp26",1964,"Tgav",0.110462646168486,"degC"
"777","rcp26",1965,"Tgav",0.0838137594179885,"degC"
"778","rcp26",1966,"Tgav",0.100954422149148,"degC"
"779","rcp26",1967,"Tgav",0.127031332144402,"degC"
"780","rcp26",1968,"Tgav",0.12903510065004,"degC"
"781","rcp26",1969,"Tgav",0.122236643479624,"degC"
"782","rcp26",1970,"Tgav",0.138865025622227,"degC"
"783","rcp26",1971,"Tgav",0.171823502571786,"degC"
"784","rcp26",1972,"Tgav",0.204668295614829,"degC"
"785","rcp26",1973,"Tgav",0.229297285634522,"degC"
"786","rcp26",1974,"Tgav",0.239341098756043,"degC"
"787","rcp26",1975,"Tgav",0.242382548618846,"degC"
"788","rcp26",1976,"Tgav",0.260395852216938,"degC"
"789","rcp26",1977,"Tgav",0.293734881207252,"degC"
"790","rcp26",1978,"Tgav",0.322973140518726,"degC"
"791","rcp26",1979,"Tgav",0.348403015622775,"degC"
"792","rcp26",1980,"Tgav",0.377917854128959,"degC"
"793","rcp26",1981,"Tgav",0.400159012232664,"degC"
"794","rcp26",1982,"Tgav",0.36361981369211,"degC"
"795","rcp26",1983,"Tgav",0.312207592441525,"degC"
"796","rcp26",1984,"Tgav",0.327090643732649,"degC"
"797","rcp26",1985,"Tgav",0.374295935104333,"degC"
"798","rcp26",1986,"Tgav",0.42030408565252,"degC"
"799","rcp26",1987,"Tgav",0.461666537892583,"degC"
"800","rcp26",1988,"Tgav",0.50143202241408,"degC"
"801","rcp26",1989,"Tgav",0.539192965056571,"degC"
"802","rcp26",1990,"Tgav",0.573542446954848,"degC"
"803","rcp26",1991,"Tgav",0.52455733270612,"degC"
"804","rcp26",1992,"Tgav",0.43505692956748,"degC"
"805","rcp26",1993,"Tgav",0.436049117738071,"degC"
"806","rcp26",1994,"Tgav",0.49746540735462,"degC"
"807","rcp26",1995,"Tgav",0.566616931211539,"degC"
"808","rcp26",1996,"Tgav",0.62760538515788,"degC"
"809","rcp26",1997,"Tgav",0.680085365498173,"degC"
"810","rcp26",1998,"Tgav",0.72770252355644,"degC"
"811","rcp26",1999,"Tgav",0.771901055706556,"degC"
"812","rcp26",2000,"Tgav",0.812348332968337,"degC"
"813","rcp26",2001,"Tgav",0.847899719567139,"degC"
"814","rcp26",2002,"Tgav",0.879543762161499,"degC"
"815","rcp26",2003,"Tgav",0.908517799562314,"degC"
"816","rcp26",2004,"Tgav",0.935662255569896,"degC"
"817","rcp26",2005,"Tgav",0.957370751656579,"degC"
"818","rcp26",2006,"Tgav",0.969812254980119,"degC"
"819","rcp26",2007,"Tgav",0.979241730201809,"degC"
"820","rcp26",2008,"Tgav",0.9927962786651,"degC"
"821","rcp26",2009,"Tgav",1.00974450581449,"degC"
"822","rcp26",2010,"Tgav",1.02890254296011,"degC"
"823","rcp26",2011,"Tgav",1.04983727630257,"degC"
"824","rcp26",2012,"Tgav",1.07192397010201,"degC"
"825","rcp26",2013,"Tgav",1.09468620069695,"degC"
"826","rcp26",2014,"Tgav",1.11780269896284,"degC"
"827","rcp26",2015,"Tgav",1.14110070927451,"degC"
"828","rcp26",2016,"Tgav",1.16444216937802,"degC"
"829","rcp26",2017,"Tgav",1.1877296941549,"degC"
"830","rcp26",2018,"Tgav",1.21089885504222,"degC"
"831","rcp26",2019,"Tgav",1.23390765379609,"degC"
"832","rcp26",2020,"Tgav",1.25672943079892,"degC"
"833","rcp26",2021,"Tgav",1.27908040743194,"degC"
"834","rcp26",2022,"Tgav",1.30100147823328,"degC"
"835","rcp26",2023,"Tgav",1.32248882091351,"degC"
"836","rcp26",2024,"Tgav",1.34353005826349,"degC"
"837","rcp26",2025,"Tgav",1.36411910153887,"degC"
"838","rcp26",2026,"Tgav",1.3842535480573,"degC"
"839","rcp26",2027,"Tgav",1.40393360760076,"degC"
"840","rcp26",2028,"Tgav",1.42316153501275,"degC"
"841","rcp26",2029,"Tgav",1.44194126894562,"degC"
"842","rcp26",2030,"Tgav",1.46027815675281,"degC"
"843","rcp26",2031,"Tgav",1.47800700609257,"degC"
"844","rcp26",2032,"Tgav",1.49514340718772,"degC"
"845","rcp26",2033,"Tgav",1.51170463377382,"degC"
"846","rcp26",2034,"Tgav",1.5276995479228,"degC"
"847","rcp26",2035,"Tgav",1.54313686917954,"degC"
"848","rcp26",2036,"Tgav",1.55802107797495,"degC"
"849","rcp26",2037,"Tgav",1.57236050160261,"degC"
"850","rcp26",2038,"Tgav",1.58616086133346,"degC"
"851","rcp26",2039,"Tgav",1.59942701210167,"degC"
"852","rcp26",2040,"Tgav",1.61216475942045,"degC"
"853","rcp26",2041,"Tgav",1.62365184398155,"degC"
"854","rcp26",2042,"Tgav",1.63398467834522,"degC"
"855","rcp26",2043,"Tgav",1.64335313976798,"degC"
"856","rcp26",2044,"Tgav",1.65187823950775,"degC"
"857","rcp26",2045,"Tgav",1.65964136577434,"degC"
"858","rcp26",2046,"Tgav",1.6667013533647,"degC"
"859","rcp26",2047,"Tgav",1.67310312520836,"degC"
"860","rcp26",2048,"Tgav",1.6788824478477,"degC"
"861","rcp26",2049,"Tgav",1.68406868717292,"degC"
"862","rcp26",2050,"Tgav",1.68868656050406,"degC"
"863","rcp26",2051,"Tgav",1.6923280332716,"degC"
